subjCode	seed	angleAssign	labelAssign	condition	room	date_time	dateStr	expVersion	block	trialType	trial	target	angle	left	right	freq	blit	clate	gled	gorm	grah	hoon	noobda	pim	nearbyLabel1	nearbyAngle1	nearbyFreq1	nearbyLabel2	nearbyAngle2	nearbyFreq2	updateScore	feedback	trialType	trialNumber	response	label	isRight	rt	score
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	7	yeen	240	dak	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	66	NA	yeen	1	1779.62989576	5
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	15	clate	60	yeen	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	67	NA	clate	1	1935.67475634	6
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	16	gorm	105	gorm	gled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	68	NA	gorm	1	3957.10164137	7
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	3	veek	285	yeen	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	69	NA	veek	1	3004.54386231	8
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	6	gorm	105	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	70	NA	gorm	1	4195.07716707	9
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	5	clate	60	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	71	NA	clate	1	1536.13565442	10
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	18	yeen	240	clate	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	72	NA	yeen	1	1638.0439162	11
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	13	gorm	105	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	73	NA	gorm	1	1556.41927611	12
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	11	mog	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	74	NA	mog	1	1443.18808799	13
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	9	clate	60	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	75	NA	clate	1	2958.32509996	14
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	4	veek	285	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	76	NA	veek	1	3427.9420105	15
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	17	gled	150	gled	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	77	NA	gled	1	13727.5020273	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	8	veek	285	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	78	NA	veek	1	3902.22275543	17
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	12	minada	330	veek	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	79	NA	minada	1	1895.89631333	18
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	19	yeen	240	veek	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	80	NA	yeen	1	1808.04756027	19
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	8	minada	330	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	33	NA	minada	NA	1872.08827122	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	2	clate	60	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	34	NA	clate	NA	1983.92630763	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	1	mog	15	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	35	NA	mog	NA	2575.92917413	15
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	4	gled	150	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	36	NA		NA	10017.4094243	0
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	6	yeen	240	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	37	NA	yeen	NA	3343.56571134	13
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	3	gorm	105	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	38	NA	gorm	NA	6207.89236644	8
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	7	veek	285	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	39	NA	veek	NA	2783.7788767	14
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	5	dak	195	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	40	NA	dak	NA	1951.50722142	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	1	yeen	240	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	81	NA	yeen	1	2799.5892079	0
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	4	veek	285	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	82	NA	veek	1	1476.30262732	1
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	12	minada	330	veek	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	83	NA	minada	1	1424.09039351	2
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	14	clate	60	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	84	NA	clate	1	6256.06660952	3
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	16	gorm	105	gorm	gled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	85	NA	gorm	1	5079.21397117	4
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	5	clate	60	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	86	NA	clate	1	2336.60316059	5
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	2	gorm	105	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	87	NA	gorm	1	1609.21180269	6
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	9	clate	60	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	88	NA	clate	1	9729.6692235	7
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	19	yeen	240	veek	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	89	NA	yeen	1	2539.67450998	8
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	11	mog	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	90	NA	mog	1	1762.39593866	9
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	8	veek	285	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	91	NA	veek	1	2442.60137961	10
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	7	yeen	240	dak	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	92	NA	yeen	1	2386.96288436	11
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	13	gorm	105	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	93	NA	gorm	1	1877.9264847	12
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	18	yeen	240	clate	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	94	NA	yeen	1	1449.58510191	13
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	20	dak	195	yeen	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	95	NA	dak	1	1334.10523925	14
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	3	veek	285	yeen	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	96	NA	veek	1	5869.04149366	15
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	17	gled	150	gled	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	97	NA	gled	1	3006.80376417	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	15	clate	60	yeen	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	98	NA	clate	1	2138.1786442	17
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	6	gorm	105	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	99	NA	gorm	1	2072.98985819	18
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	learn	pairLearn	10	veek	285	minada	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	100	NA	veek	1	1800.931997	19
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	1	mog	15	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	41	NA	mog	NA	2656.19402372	15
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	2	clate	60	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	42	NA	clate	NA	1936.05520255	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	3	gorm	105	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	43	NA	gorm	NA	3248.03265037	14
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	4	gled	150	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	44	NA	gled	NA	2079.93797379	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	5	dak	195	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	45	NA	dak	NA	1280.12871015	17
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	6	yeen	240	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	46	NA	yeen	NA	2671.88117503	15
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	7	veek	285	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	47	NA	veek	NA	2176.1966413	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	init	name	8	minada	330	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	48	NA	minada	NA	2143.66560253	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	1		290				0	0	0	0	5	0	40	0	minada	330	lf	veek	285	hf	1	yes	test	1	NA	veek	NA	2543.97233328	60
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	2		230				0	10	0	0	0	0	0	35	dak	195	lf	yeen	240	hf	1	yes	test	2	NA	yeen	NA	3024.0187952	49
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	3		239				0	1	0	0	0	0	0	44	dak	195	lf	yeen	240	hf	1	yes	test	3	NA	yeen	NA	1487.81609756	75
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	4		230				0	10	0	0	0	0	0	35	dak	195	lf	yeen	240	hf	1	yes	test	4	NA	yeen	NA	1184.30662554	62
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	5		49				34	0	0	0	0	11	0	0	clate	60	hf	mog	15	lf	1	yes	test	5	NA	clate	NA	1920.05785605	55
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	6		56				41	0	0	0	0	4	0	0	clate	60	hf	mog	15	lf	1	yes	test	6	NA	clate	NA	1504.05819993	70
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	7		59				44	0	0	0	0	1	0	0	clate	60	hf	mog	15	lf	1	yes	test	7	NA	clate	NA	1215.14329927	77
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	8		107				0	0	2	43	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	8	NA	gorm	NA	4206.57491904	50
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	9		239				0	1	0	0	0	0	0	44	dak	195	lf	yeen	240	hf	1	yes	test	9	NA	yeen	NA	4239.58745002	51
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	10		16				1	0	0	0	0	44	0	0	clate	60	hf	mog	15	lf	1	yes	test	10	NA	mog	NA	4416.00607174	49
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	11		291				0	0	0	0	6	0	39	0	minada	330	lf	veek	285	hf	1	yes	test	11	NA	veek	NA	2960.01625718	55
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	12		59				44	0	0	0	0	1	0	0	clate	60	hf	mog	15	lf	1	yes	test	12	NA	clate	NA	1631.77425232	74
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	13		22				7	0	0	0	0	38	0	0	clate	60	hf	mog	15	lf	1	yes	test	13	NA	mog	NA	3327.73388781	51
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	14		63				42	0	0	3	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	14	NA	clate	NA	1504.31225845	71
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	15		99				6	0	0	39	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	15	NA	gorm	NA	3711.97462494	49
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	16		8				0	0	0	0	7	38	0	0	minada	330	lf	mog	15	lf	1	yes	test	16	NA	mog	NA	1600.11509621	64
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	17		234				0	6	0	0	0	0	0	39	dak	195	lf	yeen	240	hf	1	yes	test	17	NA	yeen	NA	1680.25452044	65
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	18		281				0	0	0	0	0	0	41	4	veek	285	hf	yeen	240	hf	1	yes	test	18	NA	veek	NA	2400.00680056	62
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	19		278				0	0	0	0	0	0	38	7	veek	285	hf	yeen	240	hf	1	yes	test	19	NA	veek	NA	1391.96899203	65
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear	test	20		108				0	0	3	42	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	20	NA	gorm	NA	4591.78762247	45
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	1		308				0	0	0	0	23	0	22	0	minada	330	lf	veek	285	hf	1	yes	test	21	NA	minada	NA	2432.41273475	35
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	2		177				0	27	18	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	22	NA	dak	NA	1536.18922484	46
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	3		288				0	0	0	0	3	0	42	0	minada	330	lf	veek	285	hf	1	yes	test	23	NA	veek	NA	3263.88949481	57
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	4		298				0	0	0	0	13	0	32	0	minada	330	lf	veek	285	hf	1	yes	test	24	NA	veek	NA	2575.01976011	48
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	5		56				41	0	0	0	0	4	0	0	clate	60	hf	mog	15	lf	1	yes	test	25	NA	clate	NA	1791.94948855	67
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	6		101				4	0	0	41	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	26	NA	gorm	NA	3615.90489743	52
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	7		71				34	0	0	11	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	27	NA	clate	NA	1871.53524485	55
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	8		305				0	0	0	0	20	0	25	0	minada	330	lf	veek	285	hf	1	yes	test	28	NA	veek	NA	3713.48518249	31
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	9		213				0	27	0	0	0	0	0	18	dak	195	lf	yeen	240	hf	1	yes	test	29	NA	yeen	NA	4239.86107618	21
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	10		119				0	0	14	31	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	30	NA		NA	5015.51649584	0
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	11		289				0	0	0	0	4	0	41	0	minada	330	lf	veek	285	hf	1	yes	test	31	NA	veek	NA	2479.49920959	62
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	12		45				30	0	0	0	0	15	0	0	clate	60	hf	mog	15	lf	1	yes	test	32	NA	clate	NA	1727.6290566	50
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	13		358				0	0	0	0	17	28	0	0	minada	330	lf	mog	15	lf	1	yes	test	33	NA	mog	NA	2096.12426028	44
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	14		36				21	0	0	0	0	24	0	0	clate	60	hf	mog	15	lf	1	yes	test	34	NA	clate	NA	1808.31380847	34
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	15		287				0	0	0	0	2	0	43	0	minada	330	lf	veek	285	hf	1	yes	test	35	NA	veek	NA	1536.50551487	73
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	16		28				13	0	0	0	0	32	0	0	clate	60	hf	mog	15	lf	1	yes	test	36	NA	clate	NA	3983.68636347	16
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	17		236				0	4	0	0	0	0	0	41	dak	195	lf	yeen	240	hf	1	yes	test	37	NA	yeen	NA	1919.87116154	66
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	18		221				0	19	0	0	0	0	0	26	dak	195	lf	yeen	240	hf	1	yes	test	38	NA	yeen	NA	1343.69209904	45
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	19		78				27	0	0	18	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	39	NA	clate	NA	2337.2803292	41
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	20		202				0	38	0	0	0	0	0	7	dak	195	lf	yeen	240	hf	1	yes	test	40	NA	yeen	NA	2640.01222817	10
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	21		72				33	0	0	12	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	41	NA	clate	NA	1664.53849885	55
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	22		243				0	0	0	0	0	0	3	42	veek	285	hf	yeen	240	hf	1	yes	test	42	NA	yeen	NA	1663.93928001	70
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	23		102				3	0	0	42	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	43	NA	gorm	NA	2735.96102126	61
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	24		82				23	0	0	22	0	0	0	0	clate	60	hf	gorm	105	hf	1	yes	test	44	NA	clate	NA	1807.46822985	38
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	25		180				0	30	15	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	45	NA	dak	NA	1247.73528642	53
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	26		333				0	0	0	0	42	3	0	0	minada	330	lf	mog	15	lf	1	yes	test	46	NA	minada	NA	1632.12967763	70
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	27		170				0	20	25	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	47	NA	dak	NA	2399.96317435	30
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	28		356				0	0	0	0	19	26	0	0	minada	330	lf	mog	15	lf	1	yes	test	48	NA	mog	NA	2656.29635285	38
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	29		49				34	0	0	0	0	11	0	0	clate	60	hf	mog	15	lf	1	yes	test	49	NA	clate	NA	1615.79486956	57
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	30		126				0	0	21	24	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	50	NA	gorm	NA	3391.9645011	32
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	31		129				0	0	24	21	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	51	NA	gorm	NA	1088.49769294	37
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	32		223				0	17	0	0	0	0	0	28	dak	195	lf	yeen	240	hf	1	yes	test	52	NA	yeen	NA	1600.06184657	47
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	33		145				0	0	40	5	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	53	NA	dak	NA	3423.57554007	0
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	34		170				0	20	25	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	54	NA	dak	NA	975.373645663	36
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	clear2	test	35		113				0	0	8	37	0	0	0	0	gled	150	lf	gorm	105	hf	1	yes	test	55	NA	gorm	NA	1551.04523268	63
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	36		177				0	27	18	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	56	NA	dak	NA	1664.07914051	45
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	37		40				25	0	0	0	0	20	0	0	clate	60	hf	mog	15	lf	1	yes	test	57	NA	clate	NA	2495.97291582	38
212	3	2	2	test	558	2017-10-03 13:32	2017_Oct_03_1332	wc2_2_v1	ambig	test	38		166				0	16	29	0	0	0	0	0	dak	195	lf	gled	150	lf	1	yes	test	58	NA	dak	NA	1551.65086714	27
